"name","source","native","description","query","agepcd","intersections","p_uncorrected","p_fdr","enrichment_ratio","color","top5_GO.BP","top5_GO.CC","top5_GO.MF","p_fdr_age"
"non-membrane-bounded organelle (GO:0043228)","GO:CC","GO:0043228","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd7749",7749,"['HSPH1', 'MSRA', 'NEUROD2', 'EIF6', 'OFD1', 'IPP', 'FOXP4', 'ARL4D', 'KIF16B', 'HDX', 'KIAA0753', 'CTNNBL1', 'BIRC5', 'RTTN', 'KIF18B', 'CLU', 'INF2', 'C6ORF89', 'CCDC92', 'TTLL9', 'HSP90AB1', 'RBP1', 'EPPK1', 'ASB2', 'ONECUT2', 'KRT31', 'TUBB4A', 'SPTBN5', 'ORC3', 'SDCBP', 'RNF128', 'DCTN1', 'CABYR', 'PNPLA3', 'MRPL37', 'CDK2AP1', 'IGF2BP3', 'CDT1', 'TUBA4A', 'CAPRIN2', 'MNS1', 'CDCA7L', 'TRIM36', 'GAS2L3', 'POLG', 'PPID', 'AKAP12', 'KCNN2', 'ACTN2', 'NRP1', 'POU3F1', 'ACACA', 'KIFAP3', 'TBCCD1', 'BCL11B', 'AHNAK2', 'NDC80']",0.955854176469749,0.991587042879833,0.839299417365355,1,0,0,0,0.997914717930422
"non-membrane-bounded organelle (GO:0043228)","GO:CC","GO:0043228","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd7931",7931,"['MLH1', 'HDX', 'ARL4D', 'POLQ', 'TONSL', 'FOXP4', 'HSPH1', 'IPP', 'KIAA0753', 'OFD1', 'INF2', 'BIRC5', 'CLU', 'HSP90AB1', 'CCDC92', 'RBP1', 'KIF18B', 'RTTN', 'ONECUT2', 'C6ORF89', 'TTLL9', 'ASB2', 'EPPK1', 'KRT31', 'TUBB4A', 'ORC3', 'RNF128', 'SPTBN5', 'SDCBP', 'DCTN1', 'CDK2AP1', 'MRPL37', 'PNPLA3', 'IGF2BP3', 'CABYR', 'CAPRIN2', 'MNS1', 'TUBA4A', 'CDT1', 'TRIM36', 'CDCA7L', 'GAS2L3', 'POLG', 'AKAP12', 'PPID', 'ACTN2', 'POU3F1', 'NRP1', 'KCNN2', 'ACACA', 'TBCCD1', 'KIFAP3', 'BCL11B', 'AHNAK2', 'NDC80']",0.977863935503047,0.999950111281358,0.809850315001658,1,0,0,0,0.997914717930422
"non-membrane-bounded organelle (GO:0043228)","GO:CC","GO:0043228","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd8114",8114,"['POLQ', 'MLH1', 'FBXW7', 'HSP90AB1', 'ARL4D', 'CCDC92', 'FOXP4', 'CLU', 'KIAA0753', 'RBP1', 'TONSL', 'OFD1', 'HSPH1', 'INF2', 'BIRC5', 'IPP', 'ONECUT2', 'KIF18B', 'TTLL9', 'RTTN', 'C6ORF89', 'TUBB4A', 'KRT31', 'RNF128', 'ASB2', 'EPPK1', 'ORC3', 'SDCBP', 'CDK2AP1', 'SPTBN5', 'MRPL37', 'DCTN1', 'PNPLA3', 'MNS1', 'CAPRIN2', 'IGF2BP3', 'TUBA4A', 'GAS2L3', 'TRIM36', 'CABYR', 'CDT1', 'CDCA7L', 'AKAP12', 'POLG', 'NRP1', 'POU3F1', 'PPID', 'ACACA', 'KCNN2', 'ACTN2', 'TBCCD1', 'BCL11B', 'AHNAK2', 'NDC80', 'KIFAP3']",0.970352738817279,0.995769200050364,0.820696524577573,1,0,0,0,0.997914717930422
"non-membrane-bounded organelle (GO:0043228)","GO:CC","GO:0043228","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd8296",8296,"['RBP1', 'CCDC92', 'ONECUT2', 'C10ORF82', 'POLQ', 'FOXP4', 'CLU', 'INF2', 'KIAA0753', 'MLH1', 'HSPH1', 'BIRC5', 'IPP', 'TONSL', 'OFD1', 'TUBB4A', 'RNF128', 'KIF18B', 'TTLL9', 'KRT31', 'ASB2', 'C6ORF89', 'RTTN', 'ORC3', 'EPPK1', 'SDCBP', 'CDK2AP1', 'SPTBN5', 'DCTN1', 'PNPLA3', 'MRPL37', 'MNS1', 'TUBA4A', 'GAS2L3', 'CAPRIN2', 'TRIM36', 'IGF2BP3', 'CABYR', 'CDCA7L', 'CDT1', 'AKAP12', 'POLG', 'TBCCD1', 'ACACA', 'POU3F1', 'NRP1', 'PPID', 'ACTN2', 'KCNN2', 'NDC80', 'AHNAK2', 'BCL11B', 'KIFAP3']",0.985971529085298,0.999988884866557,0.790853014592934,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd210",210,"['KLF9', 'ATXN1', 'FRMD4A', 'RAB29', 'ACTRT3', 'CEP135', 'SLC8A1', 'L3MBTL3', 'RHOU', 'MYO5B', 'RARG', 'TUBA4A', 'MYLIP', 'FMN2', 'TMOD1', 'WDR76', 'DYRK2', 'FRMPD1', 'BARD1', 'SESN1', 'HRC', 'HECW2', 'TNKS2', 'NDEL1', 'SGCD', 'HSPH1', 'IGF2BP1', 'RORB', 'FMN1', 'ADARB1', 'ARL6IP5', 'FUZ', 'MACROD2', 'KAT6A', 'TDRD7', 'PRR7', 'SERINC5', 'ITPR1', 'ZBTB7A', 'MYLK', 'ARL4A', 'PTPN13', 'CAMK4', 'NR1D2', 'FBXO32', 'NRXN1', 'MXD1', 'CAPZA2', 'CUX1', 'WDR1', 'SQSTM1', 'USP2', 'CAMTA1', 'USH1C', 'KCNC3', 'NR1D1', 'PPARGC1A', 'CDC42EP4', 'NPAS2', 'ZNF365', 'FHL2', 'DBP']",0.997914717930422,0.999852892249351,0.753575757575758,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd217",217,"['MYLK', 'TNKS2', 'MYO5B', 'WDR76', 'ID2', 'L3MBTL3', 'LANCL2', 'BAIAP2', 'MYLIP', 'RHOU', 'ARL4A', 'HSPH1', 'FRMPD4', 'LRRC26', 'RORA', 'HRC', 'ARHGAP32', 'SCYL1', 'FMN1', 'ATXN1', 'ARL6IP5', 'FRMPD1', 'DCTN1', 'TIAM1', 'ATP6V0D1', 'ITPR1', 'RYR2', 'CUX1', 'SQSTM1', 'PTPN13', 'FUZ', 'ADARB1', 'CAPZA2', 'SLC8A1', 'DYRK2', 'FRMD4A', 'TMOD1', 'FMN2', 'NR1D2', 'NDEL1', 'KCNC3', 'PPARGC1A', 'WDR1', 'SESN1', 'USH1C', 'RORB', 'TDRD7', 'MACROD2', 'CAMTA1', 'PRR7', 'HECW2', 'CAMK4', 'CDC42EP4', 'FHL2', 'NRXN1', 'ZNF365', 'MXD1', 'USP2', 'FBXO32', 'NPAS2', 'DBP', 'NR1D1']",0.997654747387967,0.999960766883976,0.75632603406326,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd224",224,"['ID2', 'KIZ', 'SSX2IP', 'NRIP1', 'ITPR1', 'FRMPD1', 'SPTBN4', 'MAGI2', 'ARHGEF25', 'CAPZA2', 'SATB2', 'LRRC26', 'CDKL5', 'EMX1', 'PRKCE', 'SHB', 'SYNJ1', 'NR1D2', 'LANCL2', 'HOMER1', 'ESRRG', 'FUZ', 'CTNNB1', 'ATXN1', 'RORA', 'PPARGC1A', 'USH1C', 'FRMPD4', 'POP7', 'NUDCD3', 'ANKS1B', 'RARB', 'CIC', 'DCTN1', 'ARHGAP32', 'BAIAP2', 'KCNC3', 'WDR1', 'SCYL1', 'ADARB1', 'CDC42EP4', 'FHL2', 'CAMTA1', 'ATP6V0D1', 'TIAM1', 'TMOD1', 'DYRK2', 'FMN2', 'ZNF365', 'RYR2', 'NDEL1', 'MACROD2', 'SLC8A1', 'RORB', 'DBP', 'TDRD7', 'FRMD4A', 'SESN1', 'CAMK4', 'PRR7', 'NPAS2', 'USP2', 'MXD1', 'NR1D1', 'NRXN1', 'HECW2', 'FBXO32']",0.982984817134844,0.999545648570553,0.817320069068362,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd231",231,"['KCNC3', 'TBCC', 'MEF2C', 'CDKL2', 'NRIP1', 'RIMS4', 'NFIL3', 'ZBTB18', 'CDC42EP4', 'ATXN1', 'FHL2', 'PKNOX2', 'RORA', 'HOOK1', 'NOS1AP', 'SSX2IP', 'WDR1', 'CABP1', 'CIC', 'TLN2', 'RBFOX1', 'ESRRG', 'FAM161A', 'SHB', 'MICAL2', 'ARHGEF25', 'DCTN1', 'MKX', 'SPTBN4', 'CTNNB1', 'SYNJ1', 'LANCL2', 'MAGI2', 'FRMPD4', 'ADARB1', 'ARHGAP32', 'SCYL1', 'EMX1', 'ZNF365', 'DBP', 'CAMTA1', 'RARB', 'SATB2', 'CDKL5', 'NUDCD3', 'PRKCE', 'BAIAP2', 'HOMER1', 'ANKS1B', 'TMOD1', 'FMN2', 'NPAS2', 'ATP6V0D1', 'POP7', 'RORB', 'USP2', 'NR1D1', 'TDRD7', 'MACROD2', 'TIAM1', 'NDEL1', 'SLC8A1', 'CAMK4', 'SESN1', 'MXD1', 'FRMD4A', 'PRR7', 'DYRK2', 'RYR2', 'NRXN1', 'FBXO32', 'HECW2']",0.922572527360312,0.97959687783733,0.878314104073464,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd238",238,"['ARL4D', 'DNM3', 'NRIP1', 'PRKACB', 'ACTG1', 'MRPS27', 'DYNC1I1', 'SORBS2', 'DBP', 'CABYR', 'PKNOX2', 'ADARB1', 'SHB', 'ZNF365', 'DCTN1', 'CLMP', 'CABP1', 'CDKL2', 'NFIL3', 'CTNNB1', 'ZBTB18', 'SCYL1', 'ANK3', 'NOS1AP', 'RBFOX1', 'CAMTA1', 'SPTBN4', 'TBCC', 'TMOD1', 'ARHGAP32', 'NPAS2', 'SYNJ1', 'FAM161A', 'FRMPD4', 'FMN2', 'MKX', 'NR1D1', 'RIMS4', 'MEF2C', 'USP2', 'ARHGEF25', 'LANCL2', 'HOOK1', 'TLN2', 'MICAL2', 'RORB', 'RARB', 'MAGI2', 'MXD1', 'BAIAP2', 'EMX1', 'ATP6V0D1', 'SESN1', 'SATB2', 'NDEL1', 'MACROD2', 'NUDCD3', 'CAMK4', 'FRMD4A', 'TDRD7', 'PRR7', 'CDKL5', 'SLC8A1', 'ANKS1B', 'PRKCE', 'FBXO32', 'HOMER1', 'TIAM1', 'POP7', 'NRXN1', 'RYR2', 'DYRK2', 'HECW2']",0.878359259221271,0.933371321385443,0.900370987580844,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd245",245,"['SHB', 'MAFB', 'BCL11A', 'AMPH', 'ACTG1', 'PKNOX2', 'SLC1A6', 'JPH1', 'PRKACB', 'CABP1', 'CTNNB1', 'NR1D1', 'SORBS2', 'ARL4D', 'SCYL1', 'USP2', 'PDS5B', 'CUX2', 'MYT1L', 'FMN2', 'KLHL2', 'NPAS2', 'CAMTA1', 'CLMP', 'FRMD5', 'TMOD1', 'DYNC1I1', 'RORB', 'NFIL3', 'NOS1AP', 'ARHGAP32', 'MXD1', 'CDKL2', 'LANCL2', 'RBFOX1', 'SPTBN4', 'FRMPD4', 'SESN1', 'CABYR', 'SYNJ1', 'ZBTB18', 'MKX', 'FAM161A', 'ARHGEF25', 'CAMK4', 'RARB', 'FRMD4A', 'MACROD2', 'ATP6V0D1', 'FBXO32', 'NDEL1', 'TBCC', 'TLN2', 'BAIAP2', 'PRR7', 'MICAL2', 'NRXN1', 'HOOK1', 'ANK3', 'SLC8A1', 'MEF2C', 'RIMS4', 'MAGI2', 'EMX1', 'NUDCD3', 'TDRD7', 'TIAM1', 'SATB2', 'POP7', 'RYR2', 'HECW2', 'PRKCE', 'HOMER1', 'ANKS1B', 'CDKL5', 'DYRK2']",0.797382030199578,0.921007608076705,0.93050533695695,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd252",252,"['RSPH3', 'PKNOX2', 'TMEM63B', 'BCL11A', 'ACTG1', 'MAFB', 'MAPK6', 'MICAL3', 'PFN2', 'FMN2', 'SLC1A6', 'PRKACB', 'NPAS2', 'SORBS2', 'CABP1', 'CAMTA1', 'RORB', 'BRSK1', 'REEP1', 'NFIL3', 'TMOD1', 'ARL4D', 'SPTBN4', 'MXD1', 'CLMP', 'NOS1AP', 'PDS5B', 'CDC42EP3', 'ARHGAP32', 'LANCL2', 'SESN1', 'FRMD4A', 'JPH1', 'SYNJ1', 'CDKL2', 'MYT1L', 'FAM161A', 'FBXO32', 'MKX', 'CUX2', 'MACROD2', 'CAMK4', 'AMPH', 'RARB', 'ATP6V0D1', 'PRR7', 'RBFOX1', 'DYNC1I1', 'NRXN1', 'ARHGEF25', 'FRMPD4', 'NDEL1', 'ZBTB18', 'SLC8A1', 'CABYR', 'FRMD5', 'BAIAP2', 'TBCC', 'MICAL2', 'KLHL2', 'TDRD7', 'TLN2', 'HECW2', 'NUDCD3', 'TIAM1', 'HOOK1', 'SATB2', 'RYR2', 'MAGI2', 'EMX1', 'RIMS4', 'ANK3', 'POP7', 'MEF2C', 'ANKS1B', 'HOMER1', 'PRKCE', 'DYRK2', 'CDKL5']",0.745496266329868,0.906312545079895,0.946435040659806,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd259",259,"['NFIL3', 'CABP1', 'CAMTA1', 'MXD1', 'DYNLL1', 'CLASP2', 'LDOC1', 'BCL11A', 'EPB41L3', 'SESN1', 'TMOD1', 'SLC1A6', 'PRKACB', 'TMEM63B', 'MAFB', 'FRMD4A', 'FBXO32', 'CLMP', 'MICAL3', 'SPTBN4', 'FAAH', 'CAMK4', 'ARHGAP32', 'LANCL2', 'NOS1AP', 'MKX', 'ARL4D', 'MAPK6', 'BRSK1', 'SYNJ1', 'PFN2', 'PRR7', 'NRXN1', 'PDS5B', 'MACROD2', 'RARB', 'ATP6V0D1', 'NDEL1', 'CDKL2', 'FAM161A', 'REEP1', 'FRMPD4', 'CDC42EP3', 'JPH1', 'SLC8A1', 'MYT1L', 'RBFOX1', 'HECW2', 'ARHGEF25', 'CUX2', 'BAIAP2', 'TIAM1', 'AMPH', 'TBCC', 'ZBTB18', 'DYNC1I1', 'TDRD7', 'RYR2', 'CABYR', 'MICAL2', 'FRMD5', 'TLN2', 'NUDCD3', 'POP7', 'MAGI2', 'EMX1', 'HOOK1', 'SATB2', 'KLHL2', 'HOMER1', 'ANKS1B', 'DYRK2', 'PRKCE', 'RIMS4', 'ANK3', 'MEF2C', 'CDKL5']",0.824222768660458,0.930015046763462,0.922474659883609,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd266",266,"['SPTBN4', 'CAMTA1', 'CLASP2', 'CLMP', 'DYNLL1', 'FBXO32', 'SESN1', 'CABP1', 'LDOC1', 'ALPK1', 'SLC1A6', 'TMOD1', 'EPB41L3', 'PRKACB', 'BCL11A', 'NFIL3', 'MAFB', 'CAMK4', 'MICAL3', 'LANCL2', 'TMEM63B', 'NOS1AP', 'MKX', 'ARHGAP32', 'SYNJ1', 'PRR7', 'BRSK1', 'NRXN1', 'ARL4D', 'MACROD2', 'FAM161A', 'RARB', 'ATP6V0D1', 'CDKL2', 'SLC8A1', 'NDEL1', 'FAAH', 'PFN2', 'HECW2', 'FRMPD4', 'PDS5B', 'MAPK6', 'JPH1', 'MYT1L', 'ARHGEF25', 'CUX2', 'TIAM1', 'BAIAP2', 'REEP1', 'RBFOX1', 'CDC42EP3', 'TBCC', 'RYR2', 'TDRD7', 'ZBTB18', 'AMPH', 'MICAL2', 'DYNC1I1', 'NUDCD3', 'CABYR', 'FRMD5', 'POP7', 'MAGI2', 'TLN2', 'EMX1', 'HOMER1', 'HOOK1', 'SATB2', 'KLHL2', 'ANKS1B', 'DYRK2', 'PRKCE', 'CDKL5', 'RIMS4', 'ANK3', 'MEF2C']",0.881785090591766,0.961269247520441,0.900808358117898,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd273",273,"['EPB41L3', 'CLASP2', 'DYNLL1', 'CAMTA1', 'CABP1', 'NAV3', 'TMOD1', 'SLC1A6', 'PRKACB', 'CAMK4', 'TMEM63B', 'SYNJ1', 'MICAL3', 'PRR7', 'LANCL2', 'NOS1AP', 'MAFB', 'ARHGAP32', 'ALPK1', 'MKX', 'NRXN1', 'BCL11A', 'BRSK1', 'ARL4D', 'SLC8A1', 'NFIL3', 'NDEL1', 'MACROD2', 'FAM161A', 'RARB', 'HECW2', 'ATP6V0D1', 'FRMPD4', 'CDKL2', 'PFN2', 'FAAH', 'ARHGEF25', 'TIAM1', 'PDS5B', 'MAPK6', 'MYT1L', 'RYR2', 'JPH1', 'CUX2', 'BAIAP2', 'REEP1', 'RBFOX1', 'TBCC', 'CDC42EP3', 'TDRD7', 'FRMD5', 'ZBTB18', 'MICAL2', 'POP7', 'AMPH', 'DYNC1I1', 'MAGI2', 'NUDCD3', 'CABYR', 'HOMER1', 'HOOK1', 'SATB2', 'EMX1', 'KLHL2', 'TLN2', 'ANKS1B', 'DYRK2', 'PRKCE', 'CDKL5', 'RIMS4', 'MEF2C', 'ANK3']",0.961494744228662,0.999991148274673,0.850381853413883,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd280",280,"['TMEM63B', 'PRR7', 'BRSK1', 'ACTL6B', 'CABP1', 'CAMTA1', 'TMOD1', 'PRKACB', 'SYNJ1', 'CAMK4', 'LANCL2', 'MICAL3', 'NAV3', 'RRAGD', 'NOS1AP', 'MAFB', 'NRXN1', 'MKX', 'ARHGAP32', 'ARL4D', 'NDEL1', 'SLC8A1', 'FAM161A', 'MACROD2', 'BCL11A', 'ALPK1', 'NFIL3', 'HECW2', 'RARB', 'FRMPD4', 'ATP6V0D1', 'ARHGEF25', 'CDKL2', 'PFN2', 'TIAM1', 'RYR2', 'MYT1L', 'TBCC', 'CUX2', 'MAPK6', 'BAIAP2', 'FAAH', 'RBFOX1', 'JPH1', 'REEP1', 'FRMD5', 'PDS5B', 'POP7', 'TDRD7', 'MICAL2', 'AMPH', 'CDC42EP3', 'DYNC1I1', 'MAGI2', 'HOMER1', 'ZBTB18', 'KLHL2', 'NUDCD3', 'HOOK1', 'SATB2', 'EMX1', 'CABYR', 'ANKS1B', 'DYRK2', 'TLN2', 'CDKL5', 'PRKCE', 'RIMS4', 'MEF2C', 'ANK3']",0.98586312318483,0.999858344771878,0.815237345921846,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd327",327,"['SH3GL3', 'ARID1B', 'ARHGAP32', 'ALPK1', 'FRMD5', 'SYNJ1', 'SLC8A1', 'CEP41', 'PKNOX2', 'MAP7D2', 'NOS1AP', 'FRMPD4', 'HECW2', 'FAM161A', 'NRXN1', 'RAD1', 'RORB', 'CAMTA1', 'PPP1R9A', 'MAFB', 'RPP25', 'MKX', 'LANCL2', 'TSHZ3', 'CAMK4', 'MACROD2', 'FRMD3', 'TLN2', 'KIAA1217', 'CLN6', 'CUX2', 'MXD1', 'FAAH', 'NUDCD3', 'TMOD1', 'CDKL5', 'CDKL2', 'MAPK6', 'MYT1L', 'HOMER1', 'RYR2', 'MICAL2', 'RBFOX1', 'ATP6V0D1', 'POP7', 'MEF2C', 'TIAM1', 'RARB', 'MAGI2', 'TBCC', 'HOOK1', 'TDRD7', 'RRAGD', 'CABYR', 'JPH1', 'BCL11A', 'BAIAP2', 'ZBTB18', 'AMPH', 'PRKCE', 'CDC42EP3', 'PDS5B', 'DYRK2', 'ANK3', 'EMX1', 'ANKS1B']",0.995320282599367,0.999810779865703,0.779516698962726,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd388",388,"['ALPK1', 'FAM161A', 'HECW2', 'PRKCE', 'MYT1L', 'TAL2', 'HOOK1', 'EML6', 'SNPH', 'FAAH', 'NHLH2', 'DYRK2', 'NSUN4', 'PHB2', 'NEUROD2', 'TMOD1', 'DBP', 'MAFA', 'AK1', 'STOML2', 'ATP6V0D1', 'HSD17B11', 'POP7', 'ELK1', 'AFAP1', 'RADIL', 'RBFOX1', 'DNMT3A', 'AKAP13', 'RASL10A', 'CIPC', 'MKX', 'ANAPC16', 'TSHZ2', 'MAGI2', 'PKNOX2', 'MXD1', 'CTNNB1', 'CAMTA1', 'RPP25', 'SLC8A1', 'FOXP2', 'SCO2', 'CABYR', 'ZBTB18', 'CEP41', 'MIS18BP1', 'ARID1B', 'CLN6', 'ANK3', 'TIAM1', 'EMX1', 'BAIAP2', 'CDC42EP3', 'JPH1', 'RAD1', 'RRAGD', 'PDS5B', 'RORB', 'KIAA1217', 'AMPH', 'TSHZ3', 'RYR2', 'BCL11A', 'ANKS1B']",0.994043162585946,0.997961130279282,0.784334847249719,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd449",449,"['FAAH', 'ADCY8', 'CREBL2', 'H2AFY2', 'RIMBP3', 'KCNE1', 'SNPH', 'FAM161A', 'NSUN4', 'DHX33', 'EML6', 'CIPC', 'NHLH2', 'KIF22', 'MXD1', 'CABYR', 'AK1', 'PDS5B', 'MID2', 'RASL10A', 'MKX', 'JPH1', 'ELK1', 'IQCA1', 'DBP', 'CTNNB1', 'PHB2', 'MAFA', 'PARVB', 'RBFOX1', 'TSHZ2', 'BARD1', 'SCO2', 'AFAP1', 'ANK3', 'PKNOX2', 'DNMT3A', 'AKAP13', 'CAMTA1', 'MIS18BP1', 'BAIAP2', 'TIAM1', 'RABL6', 'CDC42EP3', 'HSD17B11', 'NEUROD2', 'RAD1', 'RADIL', 'AMPH', 'RRAGD', 'CEP41', 'RPP25', 'TAL2', 'CLN6', 'ARID1B', 'SLC8A1', 'FOXP2', 'RORB', 'KIAA1217', 'TSHZ3', 'ANKS1B', 'BCL11A', 'RYR2']",0.993717044589124,0.999387884360514,0.7828096894112,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd510",510,"['WTIP', 'PLK4', 'NCAPH', 'UACA', 'KIF23', 'MEIS2', 'NCAPD2', 'TAPT1', 'CDCA7L', 'GINS3', 'TPX2', 'DST', 'HIP1R', 'NFKBIZ', 'ARF1', 'GLI2', 'TPR', 'SPG11', 'MDM1', 'NUP98', 'TFAP2D', 'PARP1', 'GTSE1', 'FANCI', 'CHEK2', 'BHLHE40', 'ARHGDIA', 'KIF18A', 'CDCA2', 'CEP55', 'KRIT1', 'POU3F3', 'ETV3', 'GRHL1', 'RIPK2', 'GAS2L3', 'SNAPC1', 'ASPM', 'CDK6', 'DNMBP', 'TNKS', 'KIF24', 'BUB1', 'SGOL1', 'HES1', 'CCNE2', 'PLS3', 'TWIST2', 'FKBP1A', 'RAB11A', 'AIFM2', 'TESK1', 'KIF18B', 'ASF1B', 'WDR35', 'GLI1', 'ABLIM1', 'MCM3', 'HIP1', 'CENPF', 'IGF2BP2', 'PPARG', 'FHL3', 'GIT1', 'TTC3', 'SYNM', 'MAFK', 'CKAP2L', 'ASCC3', 'FOXN4', 'KIF15']",0.81249958631396,0.930436330402935,0.923406970419648,1,0,0,0,0.997914717930422
"intracellular non-membrane-bounded organelle (GO:0043232)","GO:CC","GO:0043232","""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]","agepcd571",571,"['CENPF', 'PPID', 'ANK2', 'CDC42SE2', 'PARP1', 'EPB41L3', 'MLH1', 'TPR', 'KIFAP3', 'MYO5B', 'ASB2', 'FKBP1A', 'AKIRIN2', 'NEFL', 'CCNA1', 'ACACA', 'PRKCQ', 'ERCC6L', 'MCM3', 'KIF17', 'CDK6', 'RIPK2', 'EML1', 'STUB1', 'SNAPC1', 'SPG11', 'DNMBP', 'GINS3', 'SPRN', 'ABLIM1', 'KIF24', 'ARF1', 'AIFM2', 'ETV3', 'KLF13', 'NFKBIZ', 'ARHGDIA', 'IFT57', 'CRHBP', 'AHNAK2', 'GLI1', 'KAT5', 'TFAP2D', 'SUPT3H', 'IGF2BP2', 'MDM1', 'RFC3', 'RAB11A', 'KIF15', 'TESK1', 'GRHL1', 'KRIT1', 'HIP1', 'WDR35', 'TNKS', 'FHL3', 'TWIST2', 'ASCC3', 'TTC3', 'FOXN4', 'MAFK', 'SYNM', 'PPARG', 'GIT1']",0.925773678795235,0.976379030662753,0.869586502316636,1,0,0,0,0.997914717930422
