"name","source","native","description","query","agepcd","intersections","p_uncorrected","p_fdr","enrichment_ratio","color","top5_GO.BP","top5_GO.CC","top5_GO.MF","p_fdr_age"
"positive regulation of response to stimulus (GO:0048584)","GO:BP","GO:0048584","""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]","agepcd8296",8296,"['MET', 'PRKRA', 'DUSP22', 'TIAM1', 'RARRES2', 'SFRP2', 'USP1', 'PDGFD', 'CXXC5', 'NINJ1', 'P2RX4', 'CUX2', 'AUTS2', 'DLX5', 'DRD2', 'CITED1', 'NTF3', 'SHH', 'CDKN2AIP', 'BCL2', 'CAV1', 'DHX33', 'AKAP13', 'BRD7', 'CAV2', 'MFHAS1', 'PROX1', 'STAT5B', 'KL', 'SH3RF2', 'THBS1', 'AJUBA', 'NTS', 'ARID1B', 'GPR137C', 'CAMK1D', 'RASD2', 'MFAP3', 'CAMK2N1', 'TMEM102']",0.261227088009068,0.563754901395064,1.10872337200282,2,0,0,0,0.411432663614282
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd210",210,"['PABPC1L', 'IQGAP3', 'RBP4', 'BTN3A1', 'SRC', 'TNC', 'TRIM24', 'POLR3B', 'ROBO1', 'BRD7', 'UPF3B', 'SLC2A10', 'ADAM19', 'HMGA2', 'PKP1']",0.766854897025604,0.934673716290886,0.860230427924396,2,0,0,0,0.805197641876884
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd217",217,"['IQGAP3', 'RBP4', 'PABPC1L', 'TNC', 'SRC', 'BRD7', 'NKD2', 'HMGA2', 'SLC2A10', 'BTN3A1', 'TRIM24', 'PRKD2', 'PKP1', 'ROBO1', 'HDAC1']",0.794887419407603,0.920980468017352,0.841461764042409,2,0,0,0,0.807708184236758
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd224",224,"['IQGAP3', 'RBP4', 'NKD2', 'BRD7', 'PABPC1L', 'TNC', 'PRKD2', 'SRC', 'HMGA2', 'SULF2', 'HDAC1', 'WNT3', 'HMGB2', 'EIF4G3', 'SLC2A10', 'E2F1', 'CLCF1']",0.671890270328479,0.849234341324764,0.923435151854052,2,0,0,0,0.755876554119539
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd231",231,"['PRKD2', 'NKD2', 'TNC', 'IQGAP3', 'BRD7', 'HDAC1', 'SULF2', 'HMGN5', 'WNT3', 'RBP4', 'HMGB2', 'MALT1', 'PABPC1L', 'AKAP12', 'E2F1', 'CDK1', 'CLCF1', 'HSPB1', 'IL33', 'EIF4G3', 'HMGA2']",0.30044108058976,0.594850698825658,1.13671150581168,2,0,0,0,0.542221334136712
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd238",238,"['PRKD2', 'HDAC1', 'NKD2', 'AKAP12', 'HMGN5', 'TNC', 'SULF2', 'HMGB2', 'MALT1', 'E2F1', 'CDK1', 'HSPB1', 'BRD7', 'IL33', 'WNT3', 'IQGAP3', 'PRKD1', 'PABPC1L', 'TNXB', 'RDX']",0.438510158810677,0.655698111021694,1.05302382303373,2,0,0,0,0.669026633424453
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd245",245,"['PRKD2', 'AKAP12', 'HMGN5', 'HDAC1', 'TNC', 'HMGB2', 'SULF2', 'NKD2', 'MALT1', 'CDK1', 'HSPB1', 'IL33', 'E2F1', 'RDX', 'SPRY2', 'PRKD1', 'SRSF1', 'WNT3', 'HEG1', 'TNXB', 'BRD7', 'POU3F3', 'PAX6', 'NOTCH1']",0.164240959642582,0.430652948699092,1.23414392059553,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd252",252,"['PRKD2', 'AKAP12', 'TNC', 'HMGN5', 'HMGB2', 'HDAC1', 'CDK1', 'HSPB1', 'RDX', 'SULF2', 'SPRY2', 'IL33', 'SRSF1', 'MALT1', 'NKD2', 'PRKD1', 'HEG1', 'NOTCH1', 'E2F1', 'PAX6', 'HES1', 'NKX2-2', 'POU3F3', 'TNXB', 'NOG', 'MSN']",0.0700689649428885,0.263360729945213,1.35049418920387,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd259",259,"['PRKD2', 'AKAP12', 'TNC', 'HMGB2', 'HMGN5', 'HDAC1', 'RDX', 'CDK1', 'SPRY2', 'HSPB1', 'HES1', 'NOTCH1', 'SRSF1', 'IL33', 'PAX6', 'HEG1', 'SULF2', 'PRKD1', 'NKX2-2', 'MALT1', 'NOG', 'NKD2', 'POU3F3', 'E2F1', 'MAVS', 'MSN', 'TNXB', 'STAT5B', 'WNT7A']",0.0165647817171946,0.118130414632743,1.50632044180431,2,0,0,0,0.173930208030543
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd266",266,"['PRKD2', 'AKAP12', 'TNC', 'HMGB2', 'HES1', 'RDX', 'HMGN5', 'SPRY2', 'NOTCH1', 'HSPB1', 'CDK1', 'HDAC1', 'PAX6', 'HEG1', 'SRSF1', 'IL33', 'NKX2-2', 'PRKD1', 'NOG', 'SULF2', 'MALT1', 'STAT5B', 'POU3F3', 'WNT7A', 'MAVS', 'TRIM65', 'NKD2', 'MSN', 'IL17D', 'SMO', 'E2F1']",0.0055592972712386,0.053962547443428,1.60480123902943,2,0,0,0,0.0875589320220079
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd273",273,"['PRKD2', 'AKAP12', 'TNC', 'HES1', 'SPRY2', 'HMGB2', 'NOTCH1', 'RDX', 'HSPB1', 'HMGN5', 'HDAC1', 'HEG1', 'PAX6', 'SRSF1', 'NKX2-2', 'PRKD1', 'NOG', 'IL33', 'CDK1', 'SULF2', 'STAT5B', 'WNT7A', 'TRIM65', 'MALT1', 'SMO', 'POU3F3', 'IL17D', 'MSN', 'MAVS', 'LEF1', 'SH3BGRL']",0.0055592972712386,0.0559056831838932,1.60480123902943,2,0,0,0,0.0875589320220079
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd280",280,"['HES1', 'AKAP12', 'PRKD2', 'NOTCH1', 'TNC', 'SPRY2', 'RDX', 'HSPB1', 'HMGB2', 'PAX6', 'NOG', 'HEG1', 'PRKD1', 'NKX2-2', 'HMGN5', 'SRSF1', 'IL33', 'HDAC1', 'STAT5B', 'TRIM65', 'CDK1', 'SMO', 'WNT7A', 'LEF1', 'IL17D', 'SULF2', 'SH3BGRL', 'MALT1', 'MAVS', 'MSN', 'POU3F3', 'IL7']",0.0033227887686494,0.0382027646915616,1.64552522746071,2,0,0,0,0.0875589320220079
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd327",327,"['HES1', 'NOTCH1', 'HSPB1', 'TNC', 'SPRY2', 'HMGB2', 'WNT7A', 'AKAP12', 'LEF1', 'PRKD2', 'RDX', 'SPON1', 'TRIM65', 'HEG1', 'STAT5B', 'SRSF1', 'ID4', 'PRKD1', 'NFATC4', 'RAMP3', 'IGF2BP2', 'NKX2-2', 'SMO', 'HMGN5', 'PTPN11', 'MALT1', 'PAX6', 'SH3BGRL', 'POU3F3', 'BRCA1', 'NKD2', 'BMP4', 'CDK1', 'MSN', 'TICAM1']",0.0003574096226163,0.0115304441945959,1.81797294700521,2,0,0,0,0.0225168062248269
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd388",388,"['HES1', 'NOTCH1', 'SPON1', 'WNT7A', 'NKD2', 'SPRY2', 'HSPB1', 'TNC', 'IGF2BP2', 'PRKD2', 'SRSF1', 'POU3F3', 'HMGB2', 'RAMP3', 'KLK7', 'C5', 'HGF', 'CDK6', 'RIPK2', 'MALT1', 'PTPN11', 'PPARG', 'LEF1', 'HMGN5', 'IL1B', 'SMAD1', 'TICAM1', 'AKAP12', 'ID4']",0.0073001405378334,0.115034002548093,1.60350240579169,2,0,0,0,0.0919817707767008
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd449",449,"['HES1', 'SPON1', 'WNT7A', 'NOTCH1', 'IGF2BP2', 'NKD2', 'SPRY2', 'C5', 'HGF', 'KLK7', 'TNC', 'POU3F3', 'SRSF1', 'CDK6', 'HSPB1', 'CALCOCO1', 'RIPK2', 'PPARG', 'PRKD2', 'RAMP3', 'IL1B', 'NUP98', 'PTPN11', 'NTRK3', 'MALT1', 'EIF4G2']",0.0361667132121683,0.252274653949744,1.44279415177535,2,0,0,0,0.284812866545825
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd510",510,"['CITED1', 'BCL11A', 'ARID1B', 'VSTM2A', 'CTNNB1', 'WNT3', 'PHB2', 'HMSD', 'COA3', 'NMB', 'CPEB3', 'DHX33', 'POU2F2', 'AIM2', 'LAMTOR5', 'NTS']",0.655230400616361,0.999987601793005,0.931429374034365,2,0,0,0,0.750536640706013
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd571",571,"['BCL11A', 'CITED1', 'ARID1B', 'WNT3', 'CTNNB1', 'HMSD', 'PHB2', 'LAMTOR5', 'NMB', 'COA3', 'NTS', 'VSTM2A', 'POU2F2', 'AIM2', 'MYC', 'AGT', 'MT3', 'DHX33', 'TLE1', 'IL27RA', 'TSC22D1']",0.181667691296018,0.645602651180806,1.23649915708522,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd632",632,"['BCL11A', 'WNT3', 'CITED1', 'ARID1B', 'CTNNB1', 'LAMTOR5', 'AGT', 'MT3', 'NTS', 'POU2F2', 'IL7', 'MYC', 'HMSD', 'RARG', 'TLE1', 'IQGAP3', 'AIM2', 'CLCF1', 'PHB2', 'IL27RA', 'NMB', 'VSTM2A', 'DHX33', 'RPS7', 'COA3', 'TSC22D1']",0.0232805889632804,0.526186135825113,1.50223510933913,2,1,0,0,0.209525300669524
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd693",693,"['WNT3', 'ARID1B', 'BCL11A', 'CITED1', 'AGT', 'POU2F2', 'LAMTOR5', 'IL7', 'CLCF1', 'IQGAP3', 'TLE1', 'AIM2', 'IL27RA', 'CTNNB1', 'MYC', 'RARG', 'MT3', 'NTS', 'SPHK1', 'BCL3', 'DHX33']",0.155426637812538,0.57275674211877,1.2654796060794,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd754",754,"['WNT3', 'ARID1B', 'BCL11A', 'POU2F2', 'TLE1', 'AGT', 'AIM2', 'IL27RA', 'CLCF1', 'IQGAP3', 'IL7', 'CITED1', 'HES1', 'LAMTOR5', 'CTNNB1', 'MYC', 'BCL3', 'SPHK1', 'DHX33', 'MT3', 'RARG', 'NTS']",0.114700378181838,0.461444827019968,1.31038447167479,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd815",815,"['IL34', 'PPARG', 'RBP4', 'LACC1', 'ADCYAP1', 'ANK2', 'PRKCQ', 'OVOL2', 'NTSR1', 'CCBE1', 'MLH1', 'WNT10A', 'MAPK9', 'RIPK2', 'IL12RB2', 'AKIRIN2']",0.712367357265166,0.862699683868096,0.89755921497857,2,0,0,0,0.760663449283144
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd876",876,"['PPARG', 'IL34', 'RBP4', 'LACC1', 'ADCYAP1', 'OVOL2', 'NTSR1', 'ANK2', 'PRKCQ', 'CCBE1', 'WNT10A', 'MLH1', 'MAPK9', 'ACTG1', 'RIPK2', 'IL12RB2']",0.706917967611993,0.867333967954714,0.900834978536886,2,0,0,0,0.760663449283144
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd937",937,"['RBP4', 'PPARG', 'IL34', 'LACC1', 'NTSR1', 'OVOL2', 'ADCYAP1', 'PRKCQ', 'ANK2', 'MRPS27', 'WNT10A', 'CCBE1', 'TNC', 'RAB7B', 'ACTG1', 'MLH1', 'RIPK2', 'MAPK9']",0.499824778520359,0.766807010661768,1.02089111078675,2,0,0,0,0.688342853402737
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd998",998,"['RBP4', 'MRPS27', 'PPARG', 'LACC1', 'NTSR1', 'OVOL2', 'TNC', 'CCBE1', 'WNT10A', 'PRKCQ', 'RAB7B', 'NLRP1', 'RBMX', 'ANK2', 'IL34', 'ACTG1', 'RIPK2', 'MLH1', 'MAPK9', 'RBM4B', 'CASP1']",0.195603028264476,0.605584609197445,1.2225010534201,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd1179",1179,"['MRPS27', 'RBMX', 'LACC1', 'NLRP1', 'TNC', 'RAB7B', 'NTSR1', 'RBP4', 'RBM4B', 'WNT10A', 'CCBE1', 'SOX8', 'PPARG', 'MLH1']",0.840908727500109,0.938686058377743,0.802881732729436,2,0,0,0,0.840908727500109
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd1361",1361,"['RBMX', 'MRPS27', 'RAB7B', 'SOX8', 'NLRP1', 'RBP4', 'TNC', 'WNT10A', 'ERBB3', 'CCBE1', 'NTSR1', 'RBM4B', 'MLH1', 'E2F1', 'LACC1']",0.785816889479531,0.928298823245727,0.847626319090339,2,0,0,0,0.807708184236758
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd1544",1544,"['RBMX', 'RAB7B', 'SOX8', 'WNT10A', 'MRPS27', 'RBP4', 'CCBE1', 'ERBB3', 'RIPK2', 'E2F1', 'OVOL2', 'NLRP1', 'MLH1', 'TNC', 'IL12RB2', 'ADTRP', 'NTSR1']",0.606374178739681,0.884078630062692,0.960643161635717,2,0,0,0,0.720784401143395
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd1726",1726,"['RBMX', 'RAB7B', 'SOX8', 'WNT10A', 'MRPS27', 'RIPK2', 'CCBE1', 'RBP4', 'MLH1', 'E2F1', 'ADTRP', 'TNC', 'OVOL2', 'ERBB3', 'NLRP1', 'IL12RB2', 'KRT17', 'NTSR1']",0.480196043493433,0.85151932672963,1.03227651350928,2,0,0,0,0.688342853402737
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd1909",1909,"['WNT10A', 'MRPS27', 'SOX8', 'RBMX', 'RAB7B', 'TNC', 'RIPK2', 'CCBE1', 'MLH1', 'KRT17', 'E2F1', 'RBP4', 'ADTRP', 'NLRP1', 'NTSR1', 'IGF2BP3', 'DNAJA4']",0.574833631754799,0.844307286595585,0.97856560868116,2,0,0,0,0.696433053856776
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd2091",2091,"['TNC', 'MRPS27', 'SOX8', 'WNT10A', 'RBMX', 'KRT17', 'CCBE1', 'RIPK2', 'RAB7B', 'MLH1', 'IGF2BP3', 'CDK1', 'ADTRP', 'NLRP1', 'E2F1', 'CDK6']",0.69583835361944,0.894343277458168,0.907458765143774,2,0,0,0,0.760663449283144
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd2274",2274,"['TNC', 'SOX8', 'MRPS27', 'WNT10A', 'KRT17', 'RBMX', 'CCBE1', 'MLH1', 'MIF4GD', 'CDK1', 'IGF2BP3', 'RAB7B', 'CDK6', 'RIPK2', 'HGF', 'CHUK', 'ADTRP']",0.630860890527058,0.891427447041365,0.946771058218595,2,0,0,0,0.736004372281568
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd2456",2456,"['TNC', 'SOX8', 'MRPS27', 'WNT10A', 'KRT17', 'MIF4GD', 'RBMX', 'HGF', 'CLU', 'MLH1', 'CHUK', 'CDK1', 'IGF2BP3', 'CCBE1', 'LDLR', 'CLNS1A', 'CDK6', 'IGF2BP2', 'RAB7B']",0.446017755616302,0.803199274577357,1.05057054172559,2,0,0,0,0.669026633424453
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd2639",2639,"['TNC', 'CLU', 'MIF4GD', 'SOX8', 'WNT10A', 'EZR', 'LDLR', 'MRPS27', 'HGF', 'CLNS1A', 'MLH1', 'CHUK', 'KRT17', 'MSN', 'IGF2BP2', 'PRKD1', 'RBMX', 'CDK1', 'IGF2BP3', 'G3BP1', 'HES1', 'SMAD4', 'CCBE1']",0.133329933914108,0.474369389775813,1.27631790349358,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd2821",2821,"['TNC', 'CLU', 'LDLR', 'EZR', 'MIF4GD', 'CLNS1A', 'PRKD1', 'WNT10A', 'SOX8', 'MSN', 'HGF', 'IGF2BP2', 'MLH1', 'CHUK', 'G3BP1', 'MRPS27', 'HES1', 'STAT3', 'KRT17', 'IGF2BP3', 'CDK1', 'SMAD4']",0.19968190131223,0.480957843471082,1.21210563629918,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd3004",3004,"['TNC', 'LDLR', 'CLU', 'MIF4GD', 'PRKD1', 'CLNS1A', 'WNT10A', 'EZR', 'MSN', 'STAT3', 'IGF2BP2', 'SOX8', 'G3BP1', 'CHUK', 'MLH1', 'HES1', 'HGF', 'SAMD4A', 'TP53', 'IGF2BP3', 'MRPS27', 'IQGAP3']",0.204368796979123,0.476413795119123,1.20779209310951,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd3186",3186,"['TNC', 'LDLR', 'CLU', 'WNT10A', 'CLNS1A', 'MSN', 'IGF2BP2', 'PRKD1', 'STAT3', 'MIF4GD', 'G3BP1', 'EZR', 'HES1', 'MLH1', 'SAMD4A', 'SOX8', 'TP53', 'CHUK', 'HSPB1', 'HGF', 'IQGAP3', 'IGF2BP3']",0.209109125370239,0.468205289281364,1.20350914242472,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd3369",3369,"['TNC', 'LDLR', 'CLU', 'WNT10A', 'IGF2BP2', 'MSN', 'STAT3', 'CLNS1A', 'G3BP1', 'MIF4GD', 'HES1', 'PRKD1', 'HSPB1', 'SAMD4A', 'IQGAP3', 'TP53', 'MLH1', 'SOX8', 'IGF2BP3', 'EZR', 'CHUK', 'HGF']",0.19968190131223,0.470475795656464,1.21210563629918,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd3551",3551,"['TNC', 'LDLR', 'WNT10A', 'CLU', 'IGF2BP2', 'HES1', 'STAT3', 'HSPB1', 'MSN', 'G3BP1', 'IQGAP3', 'SAMD4A', 'CLNS1A', 'MIF4GD', 'IGF2BP3', 'TP53', 'MLH1', 'PRKD1', 'SOX8', 'EIF6', 'CDK1', 'TLR5', 'MRPS27']",0.133329933914108,0.420937253790012,1.27631790349358,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd3734",3734,"['TNC', 'WNT10A', 'LDLR', 'CLU', 'IGF2BP2', 'HES1', 'IQGAP3', 'IGF2BP3', 'G3BP1', 'SAMD4A', 'HSPB1', 'MSN', 'EIF6', 'KRT17', 'MLH1', 'CLNS1A', 'CDK1', 'MRPS27', 'MIF4GD', 'STAT3', 'TP53', 'CCBE1', 'TLR5']",0.119261977167894,0.441846393082724,1.29495028164677,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd3916",3916,"['WNT10A', 'TNC', 'LDLR', 'CLU', 'IGF2BP2', 'IGF2BP3', 'KRT17', 'EIF6', 'IQGAP3', 'HES1', 'MRPS27', 'G3BP1', 'SAMD4A', 'CDK1', 'SULF1', 'CCBE1', 'HSPB1', 'MLH1', 'AKAP12', 'MSN', 'POU3F1', 'CLNS1A']",0.155909037805843,0.51829774984439,1.2569984376436,2,0,0,0,0.439129163277502
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd4099",4099,"['WNT10A', 'TNC', 'LDLR', 'KRT17', 'EIF6', 'MRPS27', 'IGF2BP3', 'CLU', 'IQGAP3', 'CCBE1', 'CDK1', 'SULF1', 'IGF2BP2', 'HES1', 'SAMD4A', 'POU3F1', 'G3BP1', 'AKAP12', 'E2F1', 'MLH1']",0.321670319501069,0.6187249310744,1.12604372317111,2,0,0,0,0.547708922393712
"positive regulation of gene expression (GO:0010628)","GO:BP","GO:0010628","""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]","agepcd4281",4281,"['WNT10A', 'TNC', 'KRT17', 'MRPS27', 'EIF6', 'LDLR', 'IGF2BP3', 'CLU', 'CCBE1', 'CDK1', 'IQGAP3', 'POU3F1', 'SULF1', 'HES1', 'E2F1', 'G3BP1', 'AKAP12', 'SAMD4A', 'IGF2BP2', 'ADTRP']",0.309840762363836,0.640093846338662,1.13432345642972,2,0,0,0,0.542221334136712
